timestamp,approach,turn,length_ft,speed_mph,phase,light,seconds_of_light_state,seconds_since_green,recent_free_flow_speed_mph,calibration_free_flow_speed_mph,include_in_approach_data,zone_id
20161003T145651.2,W,L,20,20,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145727.2,W,L,15,10,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145742.7,W,L,22,19,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145858,W,L,20,4,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145904.0,W,L,16,16,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145902.2,W,L,18,13,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145906.7,W,L,14,15,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145908.9,W,L,15,18,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145910.5,W,L,14,4,1,R,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145934.5,W,L,13,4,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145926.7,W,L,16,6,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145940.7,W,L,9,2,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145948,W,L,11,25,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145943.5,W,L,17,9,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T145951.1,W,L,15,14,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T150105.4,W,L,21,8,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T150108.1,W,L,10,19,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T150155.5,W,L,16,9,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T150315.6,W,L,10,7,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T150322.7,W,L,12,16,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T150344.8,W,L,7,103,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T150348.9,W,L,11,96,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T150409.8,W,L,17,30,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T150405.0,W,L,11,13,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T150424.9,W,L,17,11,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T150529.1,W,L,12,10,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T150526.0,W,L,15,21,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T150736.3,W,L,17,13,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T150743.4,W,L,16,17,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T150742.3,W,L,13,15,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T150739.5,W,U,18,18,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T150843.3,W,L,19,21,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T150840.3,W,L,16,14,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T150946.9,W,L,17,12,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T150951.8,W,L,7,12,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T150954.5,W,L,20,20,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T150956.3,W,L,16,24,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T150959.6,W,L,20,25,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T151039.4,W,L,11,7,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T151037.6,W,L,18,8,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T151155.6,W,L,15,6,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T151238.4,W,L,14,25,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T151245.1,W,L,15,13,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T151434.2,W,L,15,8,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T151442.3,W,L,14,3,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T151437.4,W,L,13,8,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T151507.3,W,L,16,27,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T151623.6,W,L,19,19,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T151621.1,W,L,14,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T151619.6,W,L,13,19,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T151649.2,W,L,15,3,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T151858.5,W,L,14,6,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T151917.6,W,L,17,25,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152035.8,W,L,17,10,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152039.9,W,L,13,11,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152049.9,W,S,12,20,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152042.2,W,L,15,23,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152045.5,W,L,17,28,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152050.0,W,L,15,20,1,R,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152129.8,W,L,12,8,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152134.3,W,L,14,10,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152136.8,W,L,14,14,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152140.6,W,L,12,7,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152331.8,W,L,15,3,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152338.3,W,L,13,13,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152341.1,W,L,15,13,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152454.9,W,L,16,13,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152457.2,W,L,15,15,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152543.6,W,L,9,11,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152705.2,W,L,13,7,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152707.2,W,L,16,16,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152709.5,W,L,14,15,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152750.3,W,L,16,28,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152810.1,W,L,12,7,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152915.6,W,L,17,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152920.0,W,L,16,13,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152945.5,W,L,20,5,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152956.7,W,L,17,17,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T152954.4,W,L,12,7,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T153018.6,W,L,11,6,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T153125.7,W,L,17,13,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T153131.0,W,L,18,28,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T153403.5,W,L,11,16,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T153412.3,W,L,9,7,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T153417.1,W,S,15,10,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T153615.3,W,L,11,14,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T153756.7,W,L,28,8,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T153802.3,W,L,15,17,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T153759.1,W,L,14,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T153803.9,W,L,10,18,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T153807.0,W,L,17,30,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T153808.1,W,L,19,29,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T153844.3,W,L,18,15,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T154005.2,W,L,15,4,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T154010.2,W,L,16,28,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T154007.7,W,U,13,11,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T154220.6,W,L,7,17,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T154226.7,W,L,22,30,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T154215.7,W,L,15,7,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T154218.4,W,L,15,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T154307.3,W,L,15,14,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T154308.0,W,L,57,11,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T154427.7,W,L,7,10,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T154435.2,W,L,13,32,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T154513.8,W,L,22,24,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T154636.8,W,L,14,5,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T154640.1,W,L,21,18,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T154848.4,W,L,11,15,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T154856.2,W,L,19,21,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T154850.8,W,L,16,24,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T154846.4,W,L,18,11,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T154852.6,W,L,11,22,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T154950.3,W,L,14,5,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T154953.4,W,L,18,15,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155102.9,W,L,10,31,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155056,W,L,14,12,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155058.5,W,L,16,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155148.6,W,L,12,13,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155306.2,W,L,8,12,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155314.5,W,L,20,22,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155316.2,W,L,10,25,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155318.9,W,L,22,27,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155309.5,W,L,18,22,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155340.5,W,L,11,12,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155332.7,W,L,17,2,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155354,W,L,19,33,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155351.7,W,L,15,14,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155413,W,L,15,10,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155519.8,W,L,13,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155528.8,W,L,19,19,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155516.7,W,L,12,8,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155521.7,W,L,5,20,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155523.7,W,L,7,19,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155556.9,W,L,15,2,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155610.9,W,L,15,27,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155724.4,W,L,20,5,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155727.6,W,L,15,20,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155730.9,W,L,13,17,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155732.5,W,L,15,18,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155824.5,W,L,16,15,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155825.2,W,L,17,18,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155817.4,W,L,20,6,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155937.1,W,L,10,10,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155942.7,W,L,11,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T155939.7,W,L,10,13,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T160036.8,W,L,25,24,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T160149.4,W,L,17,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T160146.6,W,L,13,12,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T160151.3,W,L,15,18,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T160155.8,W,L,15,30,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T160159.7,W,L,14,20,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T160232.0,W,L,7,13,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T160245.5,W,L,15,31,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T160228.4,W,L,15,5,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T160357.6,W,L,14,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T160400.3,W,L,13,17,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T160402.4,W,L,14,16,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T160605.5,W,L,15,10,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T160652.6,W,L,12,13,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T160815.2,W,L,16,8,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T160857.9,W,L,19,5,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T160911.5,W,L,27,19,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T160917.5,W,L,17,9,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T161026.0,W,L,17,15,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T161115.8,W,L,18,7,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T161118.3,W,L,14,19,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T161122.6,W,L,10,22,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T161306.4,W,L,17,11,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T161446.3,W,L,13,13,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T161448.5,W,L,12,18,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T161451.1,W,L,10,37,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T161453.6,W,L,15,19,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T161529.0,W,L,16,11,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T161655.8,W,L,12,9,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T161658.2,W,L,14,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T161703.6,W,L,12,28,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T161706.5,W,L,16,31,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T161745.4,W,L,7,4,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T161750.4,W,L,18,5,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T161905.4,W,L,14,10,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T161907.4,W,L,15,24,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T161910.2,W,L,13,22,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T161914.5,W,L,15,26,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T161918.7,W,L,16,30,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T161951.6,W,L,16,3,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T162000.9,W,L,20,5,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T162004,W,L,11,14,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T162139.6,W,L,12,2,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T162157.5,W,L,15,16,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T162205.3,W,L,15,15,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T162218.5,W,L,7,7,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T162330.1,W,L,18,19,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T162328.6,W,L,19,15,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T162335.0,W,L,15,20,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T162332.1,W,L,12,13,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T162538.2,W,L,19,13,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T162540.2,W,L,21,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T162548.8,W,L,18,27,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T162542.1,W,L,17,16,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T162626.2,W,L,16,15,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T162642.5,W,L,18,11,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T162747.6,W,L,17,16,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T162745.2,W,L,16,22,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T162753.8,W,L,15,26,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T162835.1,W,L,21,14,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T162842.5,W,L,16,14,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T162854.1,W,L,13,6,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T162957.4,W,L,14,31,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T162955.5,W,L,14,10,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T163024.5,W,L,7,22,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T163043.8,W,L,18,27,1,PG,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T163210.7,W,L,13,16,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T163213.3,W,L,18,20,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T163216.6,W,L,14,16,1,Y,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T163417.0,W,L,21,15,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T163421.7,W,L,14,19,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T163423.1,W,L,13,19,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T163419.3,W,L,12,14,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
20161003T163425.8,W,L,20,19,1,G,-1,-1,-1,-1,1,b06dbc8e-0cd6-4cf6-aaac-988c35644821
